tx_id,timestamp,project_id,milestone_id,donor_address,ngo_address,auditor_address,amount_eth,wallet_balance_eth,amount_to_wallet_ratio,receipt_count_24h,release_count_24h,hour_of_day,day_of_week,label
d84b2c0c-8e71-4dd0-b8d1-acfe36567489,2026-04-13T14:15:19+00:00,25,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.607426,1.817351,0.334237,0,2,14,0,normal
74f63e6c-5c5e-408f-9235-e1af17599c12,2026-04-07T20:08:19+00:00,41,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,79.885916,122.901408,0.650000,2,1,20,1,normal
b900f9fa-58ee-49aa-83b3-1bbb74fbcb94,2026-04-24T06:22:19+00:00,30,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.243001,10.824721,0.114830,2,1,6,4,normal
16b60231-29ed-44b2-bd4e-a681b4b5f4a3,2026-04-16T20:27:19+00:00,15,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.265427,0.956263,0.277567,3,3,20,3,normal
94e01670-939a-4a1e-924a-b1efcaffc4d2,2026-03-28T18:24:19+00:00,10,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,21.520252,45.978313,0.468052,2,2,18,5,normal
43aced46-1bfe-4266-9e15-f3e84e572532,2026-04-19T12:17:19+00:00,2,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.679906,4.331323,0.156974,4,1,12,6,normal
99f7e781-0b82-48c2-861f-7b51767c6db0,2026-03-29T12:16:19+00:00,7,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.734686,7.426981,0.233565,0,2,12,6,normal
a6e4e119-0feb-493b-b7b3-bca6107e2dfe,2026-04-03T12:33:19+00:00,6,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,8.590480,127.844943,0.067195,3,1,12,4,normal
bdd8d45a-2112-41c6-a7c9-c962fafc3018,2026-04-08T12:32:19+00:00,33,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.192263,0.741386,0.259329,1,1,12,2,normal
7a6d3aa1-be50-4d53-a5cd-953cba7fff47,2026-04-20T16:11:19+00:00,29,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,14.157176,87.812587,0.161220,3,1,16,0,normal
6bf9eef4-8127-4dd4-a5fe-336d3e7683da,2026-04-15T08:25:19+00:00,35,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.796062,3.230059,0.246454,2,0,8,2,normal
a9395354-6212-42ff-adf2-51f1e9163922,2026-04-30T10:00:19+00:00,46,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,46.833151,184.879866,0.253317,1,1,10,3,normal
7fb1fc22-a7ab-409b-9ef0-e661b8090e37,2026-04-15T09:18:19+00:00,48,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,7.266634,76.290859,0.095249,2,0,9,2,normal
f83ccc1f-5921-45d6-bca5-814d5c1f3611,2026-03-18T18:16:19+00:00,12,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.196572,1.330776,0.147713,1,1,18,2,normal
f1894a80-5592-4585-a99e-dd1c348af606,2026-04-26T15:19:19+00:00,23,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.952073,2.917426,0.326340,2,3,15,6,normal
ccf4d6bc-0a28-43a6-b07e-2abea018b2f4,2026-04-12T10:17:19+00:00,49,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.469035,6.159853,0.400827,1,1,10,6,normal
6eee9f37-e422-4d45-a5e6-ac03b20a3176,2026-04-16T08:46:19+00:00,32,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.847541,2.228960,0.380241,1,1,8,3,normal
58af1855-b511-430a-9f3d-d36d0bba365f,2026-04-13T09:41:19+00:00,17,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,10.678198,41.076934,0.259956,1,2,9,0,normal
8616af7e-3f8e-4923-9891-d46483e316ea,2026-04-10T06:21:19+00:00,22,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.495153,12.080447,0.123766,2,1,6,4,normal
c793c4bf-6e6c-43c8-90b1-c20bc5df83a0,2026-03-21T09:40:19+00:00,16,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.655971,4.837457,0.135602,0,0,9,5,normal
9791c6f8-8b27-4369-a22c-b3601d205b60,2026-03-29T11:41:19+00:00,9,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.544299,4.511929,0.120636,3,0,11,6,normal
792b8d2b-4bab-4c0c-8ee2-8efa7dbfcd6c,2026-03-30T16:28:19+00:00,2,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.406225,2.241066,0.627480,1,1,16,0,normal
6987e53b-09f5-4852-bd06-01998974ad44,2026-04-15T12:37:19+00:00,26,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.394148,1.700180,0.820000,2,2,12,2,normal
3bd341f0-7ce3-4bb5-8c1e-3f4c34c5e36d,2026-04-03T21:37:19+00:00,7,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.602702,2.468864,0.244121,1,2,21,4,normal
b5fc480f-cd7c-4501-9a6b-c4ec2162d99e,2026-03-31T08:58:19+00:00,3,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.473674,9.091521,0.382078,2,1,8,1,normal
e829a5d5-75a5-4c66-adbc-975984d55ab2,2026-05-01T09:29:19+00:00,31,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,13.129586,14.786180,0.887963,2,2,9,4,normal
606feedd-17eb-4eb1-97cd-a5dcd787080b,2026-04-26T15:46:19+00:00,34,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.865174,5.211789,0.357876,1,2,15,6,normal
b75ed518-2bb5-490f-8273-d892f484d67c,2026-04-05T10:13:19+00:00,14,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.057051,6.389074,0.321964,3,1,10,6,normal
04565321-eb51-48e6-962f-3b2db0dcad90,2026-03-24T12:43:19+00:00,31,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,91.943089,118.231378,0.777654,1,1,12,1,normal
e4028f2e-9de9-42e8-9b36-42ff3b1bc3f5,2026-04-01T10:13:19+00:00,36,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.221339,19.583061,0.113432,1,0,10,2,normal
2d21e673-4e00-4d05-afd9-e9b6b1286a66,2026-04-19T16:55:19+00:00,5,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,15.420099,71.429298,0.215879,1,2,16,6,normal
f1acd390-03c8-463e-83f3-08f68b327137,2026-04-14T13:57:19+00:00,48,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.280203,4.657488,0.274870,2,1,13,1,normal
421344bc-98e9-49b9-b4e1-633bff9d8756,2026-04-21T10:23:19+00:00,28,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,6.503120,48.160936,0.135029,1,1,10,1,normal
9980f92c-0832-43a9-bc11-f4486d49a523,2026-04-24T11:38:19+00:00,11,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,19.231633,52.059307,0.369418,2,2,11,4,normal
2462c080-2d69-444c-a537-69d0708a7f60,2026-03-27T15:42:19+00:00,40,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.546016,2.071241,0.746420,3,2,15,4,normal
30fa0ae4-347e-4dd2-8b74-5ff951f3ece6,2026-04-19T09:50:19+00:00,17,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,5.063201,140.204129,0.036113,3,1,9,6,normal
fe325bd8-6385-4948-a932-75023abe11e7,2026-04-29T14:56:19+00:00,30,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.802652,16.497355,0.048653,1,2,14,2,normal
27384c8f-0756-49b4-b77a-ece7c17ad0a2,2026-03-21T08:22:19+00:00,8,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.134296,8.800071,0.242532,1,2,8,5,normal
40e77ec3-1646-45ea-a837-84072e5c442b,2026-04-11T13:19:19+00:00,38,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,80.532984,147.958808,0.544293,2,3,13,5,normal
2a02e5a2-aa94-4c36-8dc7-22dbc25ab786,2026-04-06T15:20:19+00:00,45,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.159440,0.457614,0.348415,1,1,15,0,normal
b0235d48-1408-484c-9947-83093c92e528,2026-05-01T13:56:19+00:00,11,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.845420,11.531128,0.073316,1,1,13,4,normal
93f0f876-d970-417d-b52a-e1702dcfbf49,2026-04-26T10:58:19+00:00,27,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,38.607028,143.095168,0.269800,3,1,10,6,normal
fd33e98f-c790-4ecb-bbfc-33dd90bbe8c6,2026-04-19T10:55:19+00:00,11,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.437841,1.418655,0.308631,3,1,10,6,normal
d6b42ed4-493f-4532-8c32-9867795a147b,2026-04-22T09:37:19+00:00,18,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,5.459081,15.467774,0.352933,2,1,9,2,normal
f707f64c-e389-4f91-9b57-f03284243b54,2026-04-18T04:57:19+00:00,3,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.569061,4.578957,0.342668,2,1,4,5,normal
f92bd531-e810-40b0-886c-c996422575b3,2026-05-01T12:47:19+00:00,40,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.497793,27.614758,0.090451,2,2,12,4,normal
5f3ea825-8356-40a2-a4d4-541a7eae78a8,2026-04-06T10:20:19+00:00,33,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,16.735476,214.599102,0.077985,1,2,10,0,normal
46a40923-69e4-41f6-8959-9f91cc07ec13,2026-03-26T04:36:19+00:00,11,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.816476,14.167605,0.128213,0,1,4,3,normal
b2d55fe2-9e23-457f-8f9e-693a37b5a399,2026-04-20T07:54:19+00:00,23,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.702255,1.751276,0.400996,1,2,7,0,normal
b9a404dd-3f9e-49eb-b038-2d93ca2a48f6,2026-03-18T12:15:19+00:00,44,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.078474,2.036953,0.529455,2,1,12,2,normal
6ecf9530-41fc-4015-ba14-0ada5f923b12,2026-04-09T15:31:19+00:00,49,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,6.093774,21.502892,0.283393,3,1,15,3,normal
8a8381ec-d6a7-4276-8d8a-8c69c4f364c6,2026-04-23T06:01:19+00:00,17,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.418695,4.356423,0.096110,1,1,6,3,normal
8d6dc783-89a6-4980-8beb-366798d7267a,2026-03-29T16:44:19+00:00,28,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.299915,36.766750,0.089753,1,1,16,6,normal
0492ef3f-5f03-4192-96e3-8bf7dbe9578a,2026-03-22T16:35:19+00:00,8,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,95.324608,309.986679,0.307512,4,1,16,6,normal
7da85463-0b85-4ce5-a8d2-82653a381670,2026-04-07T09:08:19+00:00,19,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,5.963343,12.597836,0.473363,1,1,9,1,normal
51f7bffe-d602-4678-a9f0-3ff995051177,2026-04-08T14:17:19+00:00,29,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.816311,3.265242,0.250000,1,0,14,2,normal
d68328d2-f7ec-47f4-9071-822cb78b3624,2026-04-24T05:27:19+00:00,30,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.914268,24.110777,0.411197,1,2,5,4,normal
3c24d645-436c-47e1-940c-c0505359f337,2026-03-29T05:44:19+00:00,20,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,7.335616,23.171323,0.316582,1,1,5,6,normal
10cc0c32-3c28-41b2-a623-bd879b54994c,2026-04-15T15:32:19+00:00,16,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.342009,4.148754,0.805545,1,1,15,2,normal
5c9d0cb1-07b7-40a8-9f69-41c8384949c2,2026-04-04T15:26:19+00:00,18,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.164776,12.622994,0.092274,1,2,15,5,normal
b2e462ef-0780-4f47-a09b-78f4507e9c47,2026-03-22T10:07:19+00:00,22,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.870028,2.457397,0.354045,1,2,10,6,normal
3084e5de-b40c-401d-a8c5-cc9dd3ef92c9,2026-05-01T11:52:19+00:00,6,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,13.430868,72.458202,0.185360,2,1,11,4,normal
acbf1732-69b5-4937-aacb-6fb3e3adb125,2026-04-18T11:40:19+00:00,49,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.483875,1.300633,0.372031,2,1,11,5,normal
84aa702d-077a-444e-a5bc-85e9b988c914,2026-03-31T18:49:19+00:00,11,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.491000,25.431407,0.137271,2,1,18,1,normal
79c9962d-47d6-451e-9846-84d505e7c690,2026-04-18T14:16:19+00:00,32,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.917404,1.978718,0.463635,1,2,14,5,normal
6df90c7b-266a-48f8-9735-67d3de090973,2026-04-21T10:48:19+00:00,40,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.720340,1.946098,0.370146,1,1,10,1,normal
3e7c7b39-cd60-4f2e-a25e-a0b1c6f3041f,2026-04-26T15:37:19+00:00,24,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,57.121693,343.034561,0.166519,2,2,15,6,normal
cb874176-dd32-43b6-ab69-bb93d74099d8,2026-03-21T13:38:19+00:00,9,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.768153,13.258449,0.284208,0,0,13,5,normal
43d0c3b3-c446-4d58-8455-876174faaf35,2026-03-26T10:44:19+00:00,1,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,38.663549,118.092117,0.327402,2,1,10,3,normal
7d2a9445-4622-43f2-8584-dd330225b116,2026-03-29T11:18:19+00:00,47,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,15.588150,36.275061,0.429721,1,2,11,6,normal
665c5645-b573-4cff-94d2-2b83fc5d85b1,2026-03-30T12:32:19+00:00,16,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,26.696197,49.973089,0.534211,1,0,12,0,normal
da71ff8c-59c8-44e2-bded-b7b206c87230,2026-03-21T12:09:19+00:00,18,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,42.888596,112.815773,0.380165,0,1,12,5,normal
ad2dbc79-ee93-4375-9965-5d79f37008ec,2026-03-29T10:12:19+00:00,31,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.861539,0.914793,0.941786,2,1,10,6,normal
602ff6d7-72cd-4edc-bdb5-24d415033e4a,2026-03-18T14:04:19+00:00,33,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.482847,11.564447,0.820000,1,1,14,2,normal
c3ad1ce8-fa12-4d4b-b508-3518a8e7f0c3,2026-04-21T09:32:19+00:00,25,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.669865,20.057319,0.482112,2,0,9,1,normal
4b58a13d-73ab-455a-8741-ac08e82be4ce,2026-04-17T10:00:19+00:00,48,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,8.908399,81.277708,0.109604,3,2,10,4,normal
89775696-7d1e-4f1f-a4cd-d552bcd1f045,2026-04-08T11:11:19+00:00,4,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.876177,4.962055,0.176576,2,1,11,2,normal
7c3f55ef-b18c-4140-98c2-8e20d58fe542,2026-04-15T15:02:19+00:00,13,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,5.387763,104.185434,0.051713,3,1,15,2,normal
0fb18b4d-a201-41ab-8735-7a2e468a9237,2026-04-12T10:00:19+00:00,8,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,15.945241,40.945266,0.389428,1,1,10,6,normal
bcfc7d6a-ec89-46c5-96ac-8039a4e00d98,2026-03-28T14:00:19+00:00,41,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.307960,0.570409,0.539894,2,3,14,5,normal
ca18f35f-31ea-4ccc-87c8-49cd4feb2817,2026-04-15T10:35:19+00:00,44,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.301729,28.163088,0.330281,2,1,10,2,normal
35826026-1f4f-48d7-bccb-5e641e55bb10,2026-04-24T00:42:19+00:00,22,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,13.751058,25.001924,0.550000,3,1,0,4,normal
d27a3c65-6e60-45e7-9ed1-eb31de8dfeff,2026-04-25T10:00:19+00:00,11,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.531677,5.453013,0.464271,2,1,10,5,normal
